Date,Close,Open,High,Low,Vol.,Change %
"Nov 18, 2018",5659.4,5637.2,5716.0,5621.0,9.55K,0.58%
"Nov 19, 2018",4938.1,5650.3,5650.3,4890.9,74.15K,-12.75%
"Nov 20, 2018",4600.1,4944.9,5048.0,4318.1,117.22K,-6.84%
"Nov 21, 2018",4666.6,4572.8,4773.4,4429.9,44.38K,1.45%
"Nov 22, 2018",4392.4,4672.1,4716.8,4388.5,27.95K,-5.88%
"Nov 23, 2018",4422.7,4370.8,4482.0,4251.0,36.09K,0.69%
"Nov 24, 2018",3929.8,4422.8,4515.2,3834.7,50.98K,-11.14%
"Nov 25, 2018",4087.8,3934.9,4211.3,3663.0,82.18K,4.02%
"Nov 26, 2018",3858.0,4111.3,4196.4,3708.1,64.08K,-5.62%
"Nov 27, 2018",3884.4,3850.1,3941.6,3713.2,46.27K,0.68%
"Nov 28, 2018",4306.3,3902.3,4439.6,3889.9,65.26K,10.86%
"Nov 29, 2018",4312.9,4331.4,4472.0,4180.6,41.10K,0.15%
"Nov 30, 2018",4038.3,4323.3,4357.4,3966.2,42.38K,-6.37%
"Dec 01, 2018",4243.0,4043.6,4339.0,3978.8,27.50K,5.07%
"Dec 02, 2018",4159.7,4241.4,4353.2,4127.2,24.40K,-1.96%
"Dec 03, 2018",3901.2,4172.9,4178.5,3836.2,36.86K,-6.21%
"Dec 04, 2018",3981.9,3903.8,4131.1,3793.1,33.69K,2.07%
"Dec 05, 2018",3765.3,3982.2,4000.1,3751.1,28.43K,-5.44%
"Dec 06, 2018",3531.3,3770.5,3908.0,3506.0,58.22K,-6.21%
"Dec 07, 2018",3460.0,3528.6,3624.8,3278.4,74.08K,-2.02%
"Dec 08, 2018",3506.0,3460.0,3784.8,3316.2,39.08K,1.33%
"Dec 09, 2018",3639.6,3506.0,3766.6,3469.7,25.08K,3.81%
"Dec 10, 2018",3524.9,3642.1,3697.9,3475.8,22.60K,-3.15%
"Dec 11, 2018",3435.3,3523.5,3549.6,3384.0,24.05K,-2.54%
"Dec 12, 2018",3535.6,3435.3,3611.2,3415.1,20.93K,2.92%
"Dec 13, 2018",3354.4,3535.6,3539.1,3322.2,22.24K,-5.13%
"Dec 14, 2018",3282.8,3354.4,3390.8,3226.4,28.56K,-2.13%
"Dec 15, 2018",3285.1,3281.6,3323.8,3216.1,17.89K,0.07%
"Dec 16, 2018",3299.9,3282.2,3380.3,3278.0,19.10K,0.45%
"Dec 17, 2018",3625.1,3299.9,3711.5,3285.5,35.72K,9.85%
"Dec 18, 2018",3780.1,3625.0,3780.9,3551.0,29.43K,4.28%
"Dec 19, 2018",3810.0,3780.1,4041.1,3758.0,55.26K,0.79%
"Dec 20, 2018",4214.5,3810.0,4275.7,3788.6,65.87K,10.62%
"Dec 21, 2018",3976.1,4214.6,4283.0,3913.3,43.52K,-5.66%
"Dec 22, 2018",4135.0,3975.9,4147.3,3919.5,19.51K,4.00%
"Dec 23, 2018",4075.7,4135.0,4210.0,4036.8,24.47K,-1.43%
"Dec 24, 2018",4145.2,4071.7,4384.0,4069.0,38.00K,1.71%
"Dec 25, 2018",3909.7,4140.7,4152.1,3815.5,33.73K,-5.68%
"Dec 26, 2018",3929.8,3909.7,3990.0,3812.1,19.13K,0.51%
"Dec 27, 2018",3714.7,3930.0,3954.9,3688.0,23.61K,-5.47%
"Dec 28, 2018",4036.7,3712.0,4094.9,3696.3,26.92K,8.67%
"Dec 29, 2018",3887.0,4033.9,4099.7,3864.6,18.70K,-3.71%
"Dec 30, 2018",3978.3,3893.8,4003.0,3845.2,17.73K,2.35%
"Dec 31, 2018",3830.5,3976.7,3986.9,3779.5,15.79K,-3.72%
"Jan 01, 2019",3963.0,3832.6,3981.9,3788.4,13.85K,3.46%
"Jan 02, 2019",4048.5,3963.1,4082.2,3920.1,19.43K,2.16%
"Jan 03, 2019",3923.2,4049.9,4055.1,3882.0,10.92K,-3.09%
"Jan 04, 2019",3954.9,3923.2,3985.8,3853.3,13.23K,0.81%
"Jan 05, 2019",3911.0,3954.8,4014.9,3901.4,14.87K,-1.11%
"Jan 06, 2019",4171.5,3911.0,4214.5,3892.9,25.17K,6.66%
"Jan 07, 2019",4113.9,4170.9,4196.9,4078.5,11.32K,-1.38%
"Jan 08, 2019",4100.0,4113.9,4210.0,4056.2,18.72K,-0.34%
"Jan 09, 2019",4083.2,4100.0,4165.5,4036.0,20.63K,-0.41%
"Jan 10, 2019",3712.8,4083.3,4136.1,3687.2,35.02K,-9.07%
"Jan 11, 2019",3716.1,3712.8,3777.4,3666.6,13.13K,0.09%
"Jan 12, 2019",3702.0,3712.8,3734.0,3674.4,9.29K,-0.38%
"Jan 13, 2019",3591.0,3702.0,3712.9,3570.0,12.59K,-3.00%
"Jan 14, 2019",3749.3,3591.0,3798.7,3581.8,14.84K,4.41%
"Jan 15, 2019",3656.5,3749.3,3769.5,3625.1,13.32K,-2.48%
"Jan 16, 2019",3671.2,3657.0,3750.0,3642.9,13.23K,0.40%
"Jan 17, 2019",3723.0,3671.3,3725.0,3610.0,10.86K,1.41%
"Jan 18, 2019",3675.7,3722.5,3723.9,3652.4,5.65K,-1.27%
"Jan 19, 2019",3760.0,3674.1,3858.5,3673.9,13.39K,2.29%
"Jan 20, 2019",3586.1,3762.3,3796.0,3548.3,20.62K,-4.62%
"Jan 21, 2019",3579.4,3588.6,3614.8,3550.0,10.81K,-0.19%
"Jan 22, 2019",3639.1,3579.4,3676.3,3488.3,18.08K,1.67%
"Jan 23, 2019",3619.9,3639.0,3677.0,3591.2,7.97K,-0.53%
"Jan 24, 2019",3652.6,3621.7,3670.0,3589.9,7.87K,0.90%
"Jan 25, 2019",3628.9,3653.0,3663.4,3582.1,7.38K,-0.65%
"Jan 26, 2019",3630.7,3629.0,3745.8,3624.8,13.00K,0.05%
"Jan 27, 2019",3597.1,3630.7,3642.5,3544.0,11.45K,-0.93%
"Jan 28, 2019",3501.9,3597.1,3597.9,3450.3,17.02K,-2.65%
"Jan 29, 2019",3477.9,3501.1,3512.5,3427.2,10.47K,-0.68%
"Jan 30, 2019",3529.6,3478.0,3548.0,3451.5,12.58K,1.49%
"Jan 31, 2019",3501.1,3529.7,3565.7,3482.2,8.57K,-0.81%
"Feb 01, 2019",3536.2,3502.7,3557.2,3465.0,10.04K,1.00%
"Feb 02, 2019",3564.3,3534.8,3575.4,3500.8,10.89K,0.79%
"Feb 03, 2019",3501.7,3564.5,3566.8,3470.1,7.86K,-1.76%
"Feb 04, 2019",3490.5,3504.2,3522.6,3475.3,5.21K,-0.32%
"Feb 05, 2019",3512.6,3490.4,3517.0,3475.9,4.59K,0.63%
"Feb 06, 2019",3452.0,3512.6,3521.0,3417.6,13.16K,-1.73%
"Feb 07, 2019",3436.1,3451.9,3462.3,3429.3,4.80K,-0.46%
"Feb 08, 2019",3724.0,3439.0,3799.6,3427.8,31.15K,8.38%
"Feb 09, 2019",3718.4,3724.1,3739.1,3688.8,6.74K,-0.15%
"Feb 10, 2019",3746.3,3718.3,3753.5,3667.1,9.97K,0.75%
"Feb 11, 2019",3681.1,3749.7,3749.7,3672.0,7.80K,-1.74%
"Feb 12, 2019",3694.2,3681.0,3728.0,3645.3,11.34K,0.36%
"Feb 13, 2019",3666.1,3694.1,3735.4,3650.4,11.76K,-0.76%
"Feb 14, 2019",3656.7,3665.5,3681.1,3641.1,7.53K,-0.26%
"Feb 15, 2019",3670.0,3656.7,3716.3,3644.5,7.81K,0.36%
"Feb 16, 2019",3676.4,3670.1,3724.9,3666.0,7.52K,0.18%
"Feb 17, 2019",3734.5,3676.5,3788.8,3668.9,14.07K,1.58%
"Feb 18, 2019",3978.1,3734.5,4019.9,3723.9,37.62K,6.52%
"Feb 19, 2019",3989.9,3978.4,4081.4,3943.4,24.30K,0.30%
"Feb 20, 2019",4055.0,3989.9,4070.0,3969.2,15.25K,1.63%
"Feb 21, 2019",4008.8,4053.7,4122.0,3975.3,15.48K,-1.14%
"Feb 22, 2019",4058.3,4008.8,4074.0,3991.3,14.21K,1.23%
"Feb 23, 2019",4211.7,4058.2,4255.0,4014.5,21.53K,3.78%
"Feb 24, 2019",3832.0,4212.2,4282.4,3812.0,36.09K,-9.02%
"Feb 25, 2019",3921.8,3825.0,3965.0,3825.0,10.41K,2.34%
"Feb 26, 2019",3896.8,3919.3,3934.1,3870.4,5.11K,-0.64%
"Feb 27, 2019",3902.7,3896.8,3934.0,3767.0,12.03K,0.15%
"Feb 28, 2019",3894.0,3900.1,3988.0,3875.0,12.10K,-0.22%
"Mar 01, 2019",3914.0,3894.0,3948.7,3893.0,4.76K,0.51%
"Mar 02, 2019",3913.0,3915.0,3924.0,3850.0,5.11K,-0.03%
"Mar 03, 2019",3884.8,3913.0,3923.4,3856.7,2.88K,-0.72%
"Mar 04, 2019",3800.0,3884.8,3908.1,3767.1,10.18K,-2.18%
"Mar 05, 2019",3951.6,3800.0,3966.9,3786.2,10.80K,3.99%
"Mar 06, 2019",3951.4,3951.6,3984.1,3912.4,6.59K,-0.01%
"Mar 07, 2019",3964.7,3951.5,3989.6,3935.7,7.64K,0.34%
"Mar 08, 2019",3940.5,3964.7,4020.9,3863.7,9.36K,-0.61%
"Mar 09, 2019",4017.3,3940.5,4046.2,3933.9,7.38K,1.95%
"Mar 10, 2019",4000.0,4017.3,4017.3,3961.8,4.67K,-0.43%
"Mar 11, 2019",3949.0,4000.0,4009.2,3920.7,6.61K,-1.28%
"Mar 12, 2019",3954.1,3950.7,3979.5,3895.2,7.63K,0.13%
"Mar 13, 2019",3947.9,3954.9,3972.1,3925.1,5.51K,-0.16%
"Mar 14, 2019",3948.3,3946.2,4000.1,3882.8,8.30K,0.01%
"Mar 15, 2019",4003.1,3948.3,4011.0,3948.3,6.72K,1.39%
"Mar 16, 2019",4088.0,4003.1,4152.7,4003.1,13.94K,2.12%
"Mar 17, 2019",4068.9,4088.0,4088.3,4041.1,3.38K,-0.47%
"Mar 18, 2019",4073.5,4069.0,4119.9,4035.6,3.68K,0.11%
"Mar 19, 2019",4104.7,4073.7,4118.0,4056.6,5.55K,0.77%
"Mar 20, 2019",4127.2,4104.6,4136.2,4073.9,7.82K,0.55%
"Mar 21, 2019",4044.8,4127.2,4138.7,4005.2,11.82K,-2.00%
"Mar 22, 2019",4045.3,4044.8,4064.6,4035.1,4.84K,0.01%
"Mar 23, 2019",4063.2,4045.2,4076.3,4038.5,4.37K,0.44%
"Mar 24, 2019",4041.4,4063.0,4063.2,4011.5,3.36K,-0.54%
"Mar 25, 2019",3970.0,4041.4,4049.9,3939.1,6.70K,-1.77%
"Mar 26, 2019",3991.7,3970.0,3994.8,3951.0,5.09K,0.55%
"Mar 27, 2019",4102.5,3992.7,4109.6,3979.6,7.93K,2.78%
"Mar 28, 2019",4092.6,4102.7,4104.0,4066.4,6.22K,-0.24%
"Mar 29, 2019",4179.0,4092.6,4188.0,4084.7,8.65K,2.11%
"Mar 30, 2019",4165.1,4179.1,4210.0,4117.2,6.63K,-0.33%
"Mar 31, 2019",4167.6,4165.1,4181.4,4153.1,2.27K,0.06%
"Apr 01, 2019",4196.8,4167.5,4220.8,4127.2,7.01K,0.70%
"Apr 02, 2019",4927.1,4196.9,5079.4,4189.7,54.14K,17.40%
"Apr 03, 2019",4978.0,4929.3,5330.1,4849.1,44.28K,1.03%
"Apr 04, 2019",4938.9,4976.9,5099.9,4834.0,15.42K,-0.79%
"Apr 05, 2019",5080.4,4939.3,5130.0,4930.1,11.36K,2.87%
"Apr 06, 2019",5090.5,5080.4,5280.0,4968.1,14.20K,0.20%
"Apr 07, 2019",5238.1,5091.1,5313.1,5075.0,9.95K,2.90%
"Apr 08, 2019",5312.5,5238.9,5361.7,5148.5,17.82K,1.42%
"Apr 09, 2019",5216.3,5312.4,5312.5,5173.5,11.90K,-1.81%
"Apr 10, 2019",5311.7,5213.0,5487.4,5200.5,15.78K,1.83%
"Apr 11, 2019",5065.8,5315.5,5340.0,5001.1,19.39K,-4.63%
"Apr 12, 2019",5114.0,5059.0,5134.9,4935.2,9.22K,0.95%
"Apr 13, 2019",5101.8,5114.1,5160.8,5075.3,5.21K,-0.24%
"Apr 14, 2019",5194.3,5103.7,5209.0,5064.2,4.15K,1.81%
"Apr 15, 2019",5049.2,5190.1,5217.1,5000.7,9.52K,-2.79%
"Apr 16, 2019",5234.3,5042.8,5256.2,5030.0,8.38K,3.67%
"Apr 17, 2019",5254.5,5234.3,5291.1,5224.7,9.28K,0.39%
"Apr 18, 2019",5310.8,5254.5,5339.3,5254.0,9.04K,1.07%
"Apr 19, 2019",5314.0,5310.8,5371.1,5225.0,6.31K,0.06%
"Apr 20, 2019",5340.0,5314.1,5375.6,5289.2,6.48K,0.49%
"Apr 21, 2019",5321.9,5340.1,5366.1,5259.4,6.15K,-0.34%
"Apr 22, 2019",5417.8,5320.3,5447.5,5276.5,11.95K,1.80%
"Apr 23, 2019",5550.9,5417.8,5645.0,5395.2,18.76K,2.46%
"Apr 24, 2019",5480.3,5547.1,5647.4,5415.0,16.53K,-1.27%
"Apr 25, 2019",5219.0,5479.6,5556.8,5065.2,21.49K,-4.77%
"Apr 26, 2019",5410.8,5215.6,5517.1,5174.1,21.53K,3.68%
"Apr 27, 2019",5401.8,5410.9,5456.9,5355.4,4.57K,-0.17%
"Apr 28, 2019",5486.8,5400.6,5542.2,5400.6,7.76K,1.57%
"Apr 29, 2019",5480.1,5486.8,5515.2,5370.3,7.81K,-0.12%
"Apr 30, 2019",5599.5,5480.0,5612.0,5454.9,7.44K,2.18%
"May 01, 2019",5629.6,5599.6,5655.0,5585.5,5.53K,0.54%
"May 02, 2019",5723.8,5629.5,5779.8,5618.0,11.06K,1.67%
"May 03, 2019",6016.0,5729.6,6139.9,5716.5,19.48K,5.11%
"May 04, 2019",6098.3,6019.9,6149.1,5868.2,9.44K,1.37%
"May 05, 2019",6042.0,6098.2,6112.0,5956.2,5.82K,-0.92%
"May 06, 2019",6027.9,6042.0,6100.3,5906.8,6.48K,-0.23%
"May 07, 2019",6087.9,6027.9,6290.0,6027.9,11.99K,1.00%
"May 08, 2019",6201.0,6096.6,6220.4,6024.1,8.20K,1.86%
"May 09, 2019",6258.4,6201.9,6309.0,6165.0,9.68K,0.93%
"May 10, 2019",6438.7,6262.0,6522.0,6212.6,14.49K,2.88%
"May 11, 2019",7136.4,6438.7,7278.3,6438.7,37.91K,10.84%
"May 12, 2019",6979.9,7125.1,7448.0,6860.0,31.96K,-2.19%
"May 13, 2019",7753.2,6980.1,8049.9,6883.9,36.47K,11.08%
"May 14, 2019",7958.3,7753.2,8194.1,7684.1,29.32K,2.65%
"May 15, 2019",8132.9,7951.9,8208.9,7837.6,19.04K,2.19%
"May 16, 2019",7857.0,8135.5,8307.7,7750.1,22.29K,-3.39%
"May 17, 2019",7415.4,7857.5,7905.7,7067.4,29.02K,-5.62%
"May 18, 2019",7260.0,7418.3,7509.1,7210.6,9.32K,-2.10%
"May 19, 2019",8189.5,7260.1,8263.2,7252.0,23.46K,12.80%
"May 20, 2019",7985.0,8188.3,8188.3,7601.0,16.90K,-2.50%
"May 21, 2019",7937.0,7990.5,8089.9,7819.7,7.69K,-0.60%
"May 22, 2019",7621.1,7933.6,8030.0,7507.9,10.78K,-3.98%
"May 23, 2019",7872.4,7619.9,7957.1,7496.3,10.55K,3.30%
"May 24, 2019",7994.9,7872.1,8158.6,7801.6,10.92K,1.56%
"May 25, 2019",8054.9,7990.0,8135.0,7950.4,4.34K,0.75%
"May 26, 2019",8729.9,8054.9,8820.0,7880.2,20.14K,8.38%
"May 27, 2019",8806.0,8730.0,8951.0,8661.0,17.56K,0.87%
"May 28, 2019",8740.9,8806.1,8843.7,8558.3,11.14K,-0.74%
"May 29, 2019",8680.9,8738.1,8794.9,8490.0,10.30K,-0.69%
"May 30, 2019",8269.9,8681.2,9100.0,8019.7,20.29K,-4.73%
"May 31, 2019",8533.3,8268.5,8550.0,8112.4,10.93K,3.18%
"Jun 01, 2019",8547.0,8531.9,8625.0,8452.0,5.46K,0.16%
"Jun 02, 2019",8740.0,8546.9,8818.0,8540.0,6.24K,2.26%
"Jun 03, 2019",8103.4,8740.1,8740.1,8050.1,18.66K,-7.28%
"Jun 04, 2019",7692.8,8088.0,8088.0,7524.5,28.12K,-5.07%
"Jun 05, 2019",7789.3,7692.8,7931.0,7603.0,10.83K,1.25%
"Jun 06, 2019",7805.6,7766.3,7870.6,7461.0,7.51K,0.21%
"Jun 07, 2019",7991.5,7816.9,8123.5,7769.1,13.44K,2.38%
"Jun 08, 2019",7924.6,8002.1,8064.8,7802.0,4.77K,-0.84%
"Jun 09, 2019",7639.2,7924.0,7961.0,7502.5,6.83K,-3.60%
"Jun 10, 2019",8013.7,7622.5,8046.3,7523.3,8.90K,4.90%
"Jun 11, 2019",7904.1,8018.8,8048.9,7711.3,6.53K,-1.37%
"Jun 12, 2019",8175.4,7903.1,8238.8,7822.3,9.14K,3.43%
"Jun 13, 2019",8227.4,8177.6,8333.0,8038.9,8.89K,0.64%
"Jun 14, 2019",8689.1,8230.0,8714.9,8163.3,12.71K,5.61%
"Jun 15, 2019",8856.0,8689.0,8904.1,8611.0,9.40K,1.92%
"Jun 16, 2019",8986.0,8852.8,9389.6,8803.0,20.91K,1.47%
"Jun 17, 2019",9356.0,8986.0,9489.9,8986.0,14.17K,4.12%
"Jun 18, 2019",9095.9,9351.0,9370.9,8945.4,10.59K,-2.78%
"Jun 19, 2019",9305.9,9094.9,9339.9,9062.0,5.77K,2.31%
"Jun 20, 2019",9557.1,9306.0,9620.8,9241.0,10.59K,2.70%
"Jun 21, 2019",10236.0,9557.8,10249.0,9557.8,22.23K,7.10%
"Jun 22, 2019",10747.9,10227.0,11210.0,10098.2,36.68K,5.00%
"Jun 23, 2019",10916.0,10745.0,11368.0,10576.0,18.59K,1.56%
"Jun 24, 2019",11053.0,10913.0,11135.0,10560.0,14.40K,1.26%
"Jun 25, 2019",11751.0,11070.0,11780.0,10992.4,21.85K,6.32%
"Jun 26, 2019",12876.0,11746.0,13764.0,11693.0,55.59K,9.57%
"Jun 27, 2019",11200.0,12876.0,13222.0,10397.0,47.61K,-13.02%
"Jun 28, 2019",12349.0,11183.0,12404.0,10812.0,31.98K,10.26%
"Jun 29, 2019",11921.0,12350.7,12350.7,11375.0,20.39K,-3.47%
"Jun 30, 2019",10745.0,11973.0,12229.0,10705.0,19.07K,-9.86%
"Jul 01, 2019",10639.0,10777.0,11221.0,10099.0,24.90K,-0.99%
"Jul 02, 2019",10866.0,10639.8,10961.0,9745.1,28.78K,2.13%
"Jul 03, 2019",11984.0,10903.0,12004.0,10903.0,28.09K,10.29%
"Jul 04, 2019",11169.0,12000.0,12063.5,11057.0,19.84K,-6.80%
"Jul 05, 2019",10998.0,11141.0,11440.0,10802.0,16.37K,-1.53%
"Jul 06, 2019",11283.0,10983.0,11720.0,10983.0,12.21K,2.59%
"Jul 07, 2019",11486.0,11276.0,11618.0,11121.6,8.42K,1.80%
"Jul 08, 2019",12301.0,11484.0,12382.0,11339.0,17.84K,7.10%
"Jul 09, 2019",12553.0,12301.5,12811.0,12173.0,19.16K,2.05%
"Jul 10, 2019",12093.0,12564.0,13173.0,11572.0,36.06K,-3.66%
"Jul 11, 2019",11340.0,12092.0,12092.0,11006.0,21.60K,-6.23%
"Jul 12, 2019",11765.0,11327.0,11900.0,11100.0,12.25K,3.75%
"Jul 13, 2019",11312.0,11779.0,11803.0,10806.0,14.72K,-3.85%
"Jul 14, 2019",10206.8,11324.0,11390.0,10125.0,22.49K,-9.77%
"Jul 15, 2019",10820.0,10193.0,11043.0,9920.6,21.44K,6.01%
"Jul 16, 2019",9410.0,10813.0,10991.0,9378.0,26.18K,-13.03%
"Jul 17, 2019",9683.2,9418.4,9963.1,9090.0,23.12K,2.90%
"Jul 18, 2019",10622.0,9691.2,10750.0,9271.6,28.83K,9.70%
"Jul 19, 2019",10519.0,10624.0,10759.0,10132.7,13.16K,-0.97%
"Jul 20, 2019",10740.0,10517.6,11085.0,10402.0,12.13K,2.10%
"Jul 21, 2019",10569.4,10741.0,10811.0,10300.0,8.25K,-1.59%
"Jul 22, 2019",10329.0,10572.0,10667.0,10094.0,10.90K,-2.27%
"Jul 23, 2019",9854.9,10330.0,10330.0,9824.5,9.77K,-4.59%
"Jul 24, 2019",9771.0,9859.0,9917.7,9541.9,11.57K,-0.85%
"Jul 25, 2019",9890.1,9772.0,10180.0,9735.0,9.22K,1.22%
"Jul 26, 2019",9842.5,9888.0,9899.0,9672.0,5.12K,-0.48%
"Jul 27, 2019",9465.7,9840.3,10189.0,9300.3,11.77K,-3.83%
"Jul 28, 2019",9519.0,9463.1,9604.2,9112.3,7.75K,0.56%
"Jul 29, 2019",9507.0,9530.0,9690.0,9396.6,5.70K,-0.13%
"Jul 30, 2019",9589.0,9503.5,9736.0,9401.6,5.19K,0.86%
"Jul 31, 2019",10088.0,9588.9,10099.0,9575.5,7.94K,5.20%
"Aug 01, 2019",10399.0,10096.0,10500.0,9899.9,7.78K,3.08%
"Aug 02, 2019",10519.0,10400.0,10648.3,10345.0,8.44K,1.15%
"Aug 03, 2019",10822.0,10520.0,10910.0,10506.0,7.42K,2.88%
"Aug 04, 2019",10973.0,10822.0,11060.0,10595.0,9.28K,1.40%
"Aug 05, 2019",11808.0,10974.0,11938.0,10973.0,16.13K,7.61%
"Aug 06, 2019",11471.2,11824.0,12307.0,11268.0,19.34K,-2.85%
"Aug 07, 2019",11997.0,11472.0,12122.0,11386.0,13.66K,4.58%
"Aug 08, 2019",12060.0,11999.0,12126.0,11570.0,10.97K,0.53%
"Aug 09, 2019",11893.0,12051.0,12092.7,11711.0,7.81K,-1.38%
"Aug 10, 2019",11314.0,11892.0,12003.0,11263.0,9.02K,-4.87%
"Aug 11, 2019",11586.0,11308.0,11594.0,11158.0,5.44K,2.40%
"Aug 12, 2019",11404.0,11577.0,11578.8,11272.0,3.20K,-1.57%
"Aug 13, 2019",10904.0,11411.0,11468.0,10801.0,9.00K,-4.38%
"Aug 14, 2019",10067.0,10904.0,10909.0,9980.0,14.51K,-7.68%
"Aug 15, 2019",10327.0,10067.0,10470.0,9522.5,17.37K,2.58%
"Aug 16, 2019",10366.0,10324.0,10568.0,9783.4,12.89K,0.38%
"Aug 17, 2019",10228.0,10372.0,10487.0,10004.1,4.89K,-1.33%
"Aug 18, 2019",10327.0,10230.0,10529.0,10086.0,3.90K,0.97%
"Aug 19, 2019",10937.0,10329.0,10960.0,10280.0,7.38K,5.91%
"Aug 20, 2019",10793.0,10947.0,10986.0,10588.0,5.83K,-1.32%
"Aug 21, 2019",10146.0,10795.0,10825.0,9880.0,11.79K,-5.99%
"Aug 22, 2019",10117.0,10147.0,10247.0,9790.0,6.53K,-0.29%
"Aug 23, 2019",10408.0,10117.0,10461.0,10063.0,6.39K,2.88%
"Aug 24, 2019",10152.0,10414.0,10427.0,9900.0,5.41K,-2.46%
"Aug 25, 2019",10132.0,10162.0,10349.0,9881.1,5.21K,-0.20%
"Aug 26, 2019",10377.0,10144.0,10654.0,10144.0,8.98K,2.42%
"Aug 27, 2019",10184.0,10376.2,10392.0,10036.9,4.52K,-1.86%
"Aug 28, 2019",9727.4,10190.0,10303.0,9585.3,10.41K,-4.48%
"Aug 29, 2019",9509.0,9727.3,9727.3,9360.4,7.08K,-2.25%
"Aug 30, 2019",9601.0,9509.4,9710.0,9384.3,3.75K,0.97%
"Aug 31, 2019",9623.9,9600.7,9710.2,9472.1,2.75K,0.24%
"Sep 01, 2019",9779.1,9623.9,9858.0,9560.1,2.87K,1.61%
"Sep 02, 2019",10388.0,9783.0,10473.0,9754.9,11.14K,6.23%
"Sep 03, 2019",10641.0,10401.0,10766.0,10300.0,10.74K,2.44%
"Sep 04, 2019",10590.0,10642.0,10841.2,10411.0,6.25K,-0.48%
"Sep 05, 2019",10578.7,10593.0,10663.0,10483.0,3.01K,-0.11%
"Sep 06, 2019",10317.0,10582.9,10933.0,10218.0,11.28K,-2.47%
"Sep 07, 2019",10488.0,10305.0,10581.0,10305.0,3.38K,1.66%
"Sep 08, 2019",10415.0,10489.0,10599.0,10257.0,3.51K,-0.70%
"Sep 09, 2019",10318.0,10417.0,10542.0,10118.6,5.20K,-0.93%
"Sep 10, 2019",10122.0,10317.0,10399.0,9961.7,4.21K,-1.90%
"Sep 11, 2019",10175.0,10121.0,10297.0,9866.5,4.35K,0.52%
"Sep 12, 2019",10452.0,10174.2,10488.0,10065.1,4.40K,2.72%
"Sep 13, 2019",10374.0,10452.0,10475.0,10170.0,4.50K,-0.75%
"Sep 14, 2019",10379.0,10374.0,10478.0,10256.0,3.16K,0.05%
"Sep 15, 2019",10322.0,10381.0,10402.0,10287.0,1.88K,-0.55%
"Sep 16, 2019",10295.0,10321.0,10399.0,10100.0,5.52K,-0.26%
"Sep 17, 2019",10214.1,10290.0,10308.0,10171.0,2.94K,-0.79%
"Sep 18, 2019",10185.0,10214.1,10278.0,10111.0,3.34K,-0.28%
"Sep 19, 2019",10301.0,10185.0,10417.0,9655.0,9.77K,1.14%
"Sep 20, 2019",10198.0,10303.0,10340.0,10105.0,2.51K,-1.00%
"Sep 21, 2019",10013.0,10197.0,10199.0,9958.1,2.98K,-1.81%
"Sep 22, 2019",10052.0,10012.0,10105.0,9881.4,2.75K,0.39%
"Sep 23, 2019",9702.6,10055.0,10077.0,9627.5,5.49K,-3.48%
"Sep 24, 2019",8547.9,9702.6,9788.1,8110.1,34.87K,-11.90%
"Sep 25, 2019",8474.7,8535.0,8770.0,8266.1,12.77K,-0.86%
"Sep 26, 2019",8103.6,8475.3,8489.9,7800.1,15.42K,-4.38%
"Sep 27, 2019",8213.4,8105.9,8296.5,7906.3,7.47K,1.35%
"Sep 28, 2019",8238.6,8215.3,8354.7,8047.9,5.45K,0.31%
"Sep 29, 2019",8090.0,8238.2,8260.2,7930.7,6.14K,-1.80%
"Sep 30, 2019",8331.1,8090.1,8384.0,7753.0,10.92K,2.98%
"Oct 01, 2019",8334.9,8331.1,8539.0,8228.0,5.84K,0.05%
"Oct 02, 2019",8413.4,8333.7,8419.9,8193.5,3.45K,0.94%
"Oct 03, 2019",8257.9,8414.9,8440.0,8100.7,3.72K,-1.85%
"Oct 04, 2019",8170.0,8260.5,8264.9,8040.0,3.05K,-1.06%
"Oct 05, 2019",8162.5,8170.1,8210.7,8040.0,3.33K,-0.09%
"Oct 06, 2019",7883.1,8162.5,8183.1,7807.1,5.85K,-3.42%
"Oct 07, 2019",8227.0,7886.2,8342.0,7794.9,8.15K,4.36%
"Oct 08, 2019",8211.2,8234.6,8362.0,8132.8,3.47K,-0.19%
"Oct 09, 2019",8607.5,8205.0,8717.9,8146.6,8.39K,4.83%
"Oct 10, 2019",8596.0,8610.4,8682.8,8472.0,4.32K,-0.13%
"Oct 11, 2019",8280.0,8596.0,8815.2,8253.0,6.08K,-3.68%
"Oct 12, 2019",8318.3,8278.2,8421.0,8272.5,1.71K,0.46%
"Oct 13, 2019",8305.7,8319.6,8477.4,8179.3,4.04K,-0.15%
"Oct 14, 2019",8370.0,8304.9,8423.5,8230.1,2.54K,0.77%
"Oct 15, 2019",8191.1,8370.0,8433.7,8123.6,3.28K,-2.14%
"Oct 16, 2019",8016.0,8191.0,8203.2,7960.0,7.08K,-2.14%
"Oct 17, 2019",8092.3,8016.1,8144.9,7949.3,2.81K,0.95%
"Oct 18, 2019",7987.2,8092.4,8135.1,7860.0,5.30K,-1.30%
"Oct 19, 2019",7992.9,7987.3,8117.0,7927.0,3.51K,0.07%
"Oct 20, 2019",8260.6,7993.0,8335.6,7922.0,4.87K,3.35%
"Oct 21, 2019",8243.9,8260.7,8371.3,8181.8,3.41K,-0.20%
